Geography,Industry,Age group,Year,Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate
Nova Scotia,Goods-producing sector,25 to 54 years,2011,70.9,63.4,7.5,0.10578279266572636
Nova Scotia,Goods-producing sector,25 to 54 years,2012,67.4,60.0,7.4,0.10979228486646884
Nova Scotia,Goods-producing sector,25 to 54 years,2013,68.4,60.1,8.3,0.12134502923976609
Nova Scotia,Goods-producing sector,25 to 54 years,2014,62.1,55.6,6.5,0.10466988727858292
Nova Scotia,Goods-producing sector,25 to 54 years,2015,62.1,55.2,6.9,0.11111111111111112
Nova Scotia,Goods-producing sector,25 to 54 years,2016,60.1,52.7,7.4,0.12312811980033278
Nova Scotia,Goods-producing sector,25 to 54 years,2017,58.0,51.9,6.1,0.10517241379310344
Nova Scotia,Goods-producing sector,25 to 54 years,2018,58.2,52.8,5.4,0.09278350515463918
Nova Scotia,Goods-producing sector,25 to 54 years,2019,59.3,54.5,4.8,0.08094435075885328
Nova Scotia,Goods-producing sector,25 to 54 years,2020,59.9,54.2,5.7,0.0951585976627713
Nova Scotia,Goods-producing sector,55 years and over,2010,17.9,16.1,1.8,0.1005586592178771
Nova Scotia,Goods-producing sector,55 years and over,2011,19.4,16.4,3.0,0.15463917525773196
Nova Scotia,Goods-producing sector,55 years and over,2012,20.6,17.9,2.7,0.13106796116504854
Nova Scotia,Goods-producing sector,55 years and over,2013,21.5,18.6,2.9,0.13488372093023254
Nova Scotia,Goods-producing sector,55 years and over,2014,22.3,19.8,2.6,0.11659192825112108
Nova Scotia,Goods-producing sector,55 years and over,2015,23.0,19.3,3.6,0.1565217391304348
Nova Scotia,Goods-producing sector,55 years and over,2016,23.6,20.5,3.1,0.1313559322033898
Nova Scotia,Goods-producing sector,55 years and over,2017,24.3,21.1,3.2,0.13168724279835392
Nova Scotia,Goods-producing sector,55 years and over,2018,24.8,22.5,2.3,0.09274193548387095
Nova Scotia,Goods-producing sector,55 years and over,2019,24.1,22.0,2.1,0.08713692946058091
Nova Scotia,Goods-producing sector,55 years and over,2020,24.6,22.1,2.6,0.1056910569105691
Nova Scotia,Services-producing sector,15 years and over,2010,383.4,361.3,22.1,0.057642149191444975
Nova Scotia,Services-producing sector,15 years and over,2011,382.2,362.8,19.4,0.05075876504447933
Nova Scotia,Services-producing sector,15 years and over,2012,388.7,367.9,20.8,0.053511705685618735
Nova Scotia,Services-producing sector,15 years and over,2013,380.8,362.3,18.5,0.048581932773109245
Nova Scotia,Services-producing sector,15 years and over,2014,377.4,359.0,18.5,0.04901960784313726
Nova Scotia,Services-producing sector,15 years and over,2015,374.6,357.2,17.4,0.04644954618259476
Nova Scotia,Services-producing sector,15 years and over,2016,373.7,357.8,15.9,0.04254749799304255
Nova Scotia,Services-producing sector,15 years and over,2017,379.3,361.4,17.8,0.04692855259688901
Nova Scotia,Services-producing sector,15 years and over,2018,382.2,367.0,15.2,0.03976975405546834
Nova Scotia,Services-producing sector,15 years and over,2019,392.6,375.0,17.6,0.044829342842587876
Nova Scotia,Services-producing sector,15 years and over,2020,381.5,354.9,26.6,0.06972477064220184
Nova Scotia,Services-producing sector,15 to 24 years,2010,64.0,57.9,6.1,0.0953125
Nova Scotia,Services-producing sector,15 to 24 years,2011,62.5,56.7,5.8,0.0928
Nova Scotia,Services-producing sector,15 to 24 years,2012,61.0,55.0,6.1,0.09999999999999999
Nova Scotia,Services-producing sector,15 to 24 years,2013,59.1,53.6,5.5,0.09306260575296108
Nova Scotia,Services-producing sector,15 to 24 years,2014,57.4,52.3,5.0,0.08710801393728224
Nova Scotia,Services-producing sector,15 to 24 years,2015,59.4,54.4,5.0,0.08417508417508418
Nova Scotia,Services-producing sector,15 to 24 years,2016,54.8,50.9,4.0,0.07299270072992702
Nova Scotia,Services-producing sector,15 to 24 years,2017,55.8,50.2,5.7,0.10215053763440861
Nova Scotia,Services-producing sector,15 to 24 years,2018,58.0,53.3,4.7,0.0810344827586207
Nova Scotia,Services-producing sector,15 to 24 years,2019,62.2,57.2,5.0,0.08038585209003216
Nova Scotia,Services-producing sector,15 to 24 years,2020,56.3,49.8,6.5,0.11545293072824157
Nova Scotia,Services-producing sector,25 to 54 years,2010,249.0,235.8,13.2,0.05301204819277108
Nova Scotia,Services-producing sector,25 to 54 years,2011,247.6,236.8,10.7,0.04321486268174475
Nova Scotia,Services-producing sector,25 to 54 years,2012,248.4,237.2,11.2,0.04508856682769726
Nova Scotia,Services-producing sector,25 to 54 years,2013,242.3,232.3,10.0,0.041271151465125874
Nova Scotia,Services-producing sector,25 to 54 years,2014,240.9,231.1,9.8,0.04068078040680781
Nova Scotia,Services-producing sector,25 to 54 years,2015,236.6,227.3,9.3,0.039306846999154696
Nova Scotia,Services-producing sector,25 to 54 years,2016,233.7,225.1,8.6,0.03679931536157467
Nova Scotia,Services-producing sector,25 to 54 years,2017,236.3,227.5,8.8,0.03724079559881507
Nova Scotia,Services-producing sector,25 to 54 years,2018,237.3,229.8,7.5,0.0316055625790139
Nova Scotia,Services-producing sector,25 to 54 years,2019,239.8,230.8,9.0,0.03753127606338615
Nova Scotia,Services-producing sector,25 to 54 years,2020,237.9,223.4,14.5,0.060949978982765864
Nova Scotia,Services-producing sector,55 years and over,2010,70.3,67.5,2.8,0.03982930298719772
Nova Scotia,Services-producing sector,55 years and over,2011,72.1,69.3,2.8,0.03883495145631068
Nova Scotia,Services-producing sector,55 years and over,2012,79.2,75.7,3.5,0.04419191919191919
Nova Scotia,Services-producing sector,55 years and over,2013,79.4,76.5,2.9,0.036523929471032744
Nova Scotia,Services-producing sector,55 years and over,2014,79.1,75.5,3.6,0.04551201011378003
Nova Scotia,Services-producing sector,55 years and over,2015,78.6,75.5,3.1,0.03944020356234097
Nova Scotia,Services-producing sector,55 years and over,2016,85.1,81.8,3.3,0.038777908343125736
Nova Scotia,Services-producing sector,55 years and over,2017,87.1,83.7,3.4,0.03903559127439725
Nova Scotia,Services-producing sector,55 years and over,2018,86.9,84.0,2.9,0.0333716915995397
Nova Scotia,Services-producing sector,55 years and over,2019,90.6,87.0,3.6,0.039735099337748346
Nova Scotia,Services-producing sector,55 years and over,2020,87.3,81.7,5.5,0.06300114547537228
Nova Scotia,Unclassified industries,15 years and over (x 1000),2010,13.0,0.0,13.0,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2011,13.3,0.0,13.3,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2012,11.9,0.0,11.9,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2013,13.1,0.0,13.1,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2014,13.3,0.0,13.3,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2015,12.0,0.0,12.0,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2016,12.1,0.0,12.1,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2017,13.0,0.0,13.0,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2018,12.6,0.0,12.6,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2019,10.6,0.0,10.6,1.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2020,10.6,0.0,10.6,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2010,4.7,0.0,4.7,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2011,4.9,0.0,4.9,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2012,5.0,0.0,5.0,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2013,5.9,0.0,5.9,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2014,5.1,0.0,5.1,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2015,3.9,0.0,3.9,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2016,4.2,0.0,4.2,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2017,4.7,0.0,4.7,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2018,4.8,0.0,4.8,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2019,3.8,0.0,3.8,1.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2020,3.5,0.0,3.5,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2010,6.5,0.0,6.5,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2011,6.8,0.0,6.8,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2012,5.5,0.0,5.5,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2013,5.4,0.0,5.4,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2014,6.4,0.0,6.4,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2015,6.3,0.0,6.3,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2016,5.8,0.0,5.8,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2017,6.4,0.0,6.4,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2018,5.6,0.0,5.6,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2019,4.8,0.0,4.8,1.0
Nova Scotia,Unclassified industries,25 to 54 years (x 1000),2020,4.5,0.0,4.5,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2010,1.8,0.0,1.8,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2011,1.6,0.0,1.6,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2012,1.4,0.0,1.4,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2013,1.9,0.0,1.9,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2014,1.8,0.0,1.8,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2015,1.8,0.0,1.8,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2016,2.1,0.0,2.1,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2017,1.9,0.0,1.9,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2018,2.1,0.0,2.1,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2019,2.0,0.0,2.0,1.0
Nova Scotia,Unclassified industries,55 years and over (x 1000),2020,2.6,0.0,2.6,1.0
New Brunswick,All industries,15 years and over,2010,394.0,357.5,36.5,0.09263959390862944
New Brunswick,All industries,15 years and over,2011,391.9,354.5,37.4,0.09543250829293187
New Brunswick,All industries,15 years and over,2012,393.4,353.1,40.3,0.10244026436197255
New Brunswick,All industries,15 years and over,2013,395.7,354.7,41.0,0.10361384887541067
New Brunswick,All industries,15 years and over,2014,394.2,354.5,39.8,0.10096397767630644
New Brunswick,All industries,15 years and over,2015,392.5,353.1,39.4,0.10038216560509554
New Brunswick,All industries,15 years and over,2016,391.5,353.6,37.9,0.09680715197956577
New Brunswick,All industries,15 years and over,2017,387.9,356.3,31.7,0.0817220933230214
New Brunswick,All industries,15 years and over,2018,389.7,358.4,31.3,0.08031819348216578
New Brunswick,All industries,15 years and over,2019,393.0,361.1,31.9,0.08117048346055979
New Brunswick,All industries,15 years and over,2020,390.7,351.6,39.1,0.10007678525723061
New Brunswick,All industries,15 to 24 years,2010,57.9,48.5,9.3,0.1606217616580311
New Brunswick,All industries,15 to 24 years,2011,58.2,48.3,9.9,0.17010309278350516
New Brunswick,All industries,15 to 24 years,2012,56.7,46.9,9.8,0.1728395061728395
New Brunswick,All industries,15 to 24 years,2013,55.0,45.6,9.4,0.17090909090909093
New Brunswick,All industries,15 to 24 years,2014,55.0,45.4,9.6,0.17454545454545453
New Brunswick,All industries,15 to 24 years,2015,53.5,44.2,9.4,0.17570093457943925
New Brunswick,All industries,15 to 24 years,2016,52.5,44.6,7.9,0.15047619047619049
New Brunswick,All industries,15 to 24 years,2017,51.5,44.6,6.9,0.13398058252427186
New Brunswick,All industries,15 to 24 years,2018,54.5,47.7,6.8,0.12477064220183486
New Brunswick,All industries,15 to 24 years,2019,54.9,47.8,7.1,0.12932604735883424
New Brunswick,All industries,15 to 24 years,2020,53.5,44.0,9.5,0.17757009345794392
New Brunswick,All industries,25 to 54 years,2010,263.8,243.7,20.1,0.07619408642911296
New Brunswick,All industries,25 to 54 years,2011,260.3,240.1,20.2,0.07760276603918555
New Brunswick,All industries,25 to 54 years,2012,259.4,236.7,22.7,0.08750963762528913
New Brunswick,All industries,25 to 54 years,2013,259.0,235.5,23.4,0.09034749034749034
New Brunswick,All industries,25 to 54 years,2014,252.9,231.7,21.2,0.08382759984183472
New Brunswick,All industries,25 to 54 years,2015,250.9,230.2,20.7,0.08250298923874053
New Brunswick,All industries,25 to 54 years,2016,248.6,229.0,19.6,0.07884151246983107
New Brunswick,All industries,25 to 54 years,2017,243.6,227.4,16.2,0.0665024630541872
New Brunswick,All industries,25 to 54 years,2018,243.3,226.8,16.5,0.06781750924784216
New Brunswick,All industries,25 to 54 years,2019,242.0,226.2,15.8,0.0652892561983471
New Brunswick,All industries,25 to 54 years,2020,240.5,221.3,19.2,0.07983367983367982
New Brunswick,All industries,55 years and over,2010,72.3,65.2,7.1,0.09820193637621023
New Brunswick,All industries,55 years and over,2011,73.4,66.2,7.3,0.09945504087193459
New Brunswick,All industries,55 years and over,2012,77.2,69.5,7.8,0.10103626943005181
New Brunswick,All industries,55 years and over,2013,81.8,73.7,8.1,0.09902200488997555
New Brunswick,All industries,55 years and over,2014,86.3,77.4,8.9,0.10312862108922365
New Brunswick,All industries,55 years and over,2015,88.1,78.8,9.3,0.10556186152099888
New Brunswick,All industries,55 years and over,2016,90.5,80.1,10.4,0.11491712707182321
New Brunswick,All industries,55 years and over,2017,92.9,84.3,8.6,0.09257265877287404
New Brunswick,All industries,55 years and over,2018,92.0,83.9,8.1,0.08804347826086956
New Brunswick,All industries,55 years and over,2019,96.1,87.1,9.0,0.09365244536940687
New Brunswick,All industries,55 years and over,2020,96.8,86.4,10.4,0.10743801652892562
New Brunswick,Goods-producing sector,15 years and over,2010,94.2,81.1,13.1,0.13906581740976645
New Brunswick,Goods-producing sector,15 years and over,2011,93.8,81.3,12.5,0.13326226012793177
New Brunswick,Goods-producing sector,15 years and over,2012,89.3,76.2,13.1,0.14669652855543114
New Brunswick,Goods-producing sector,15 years and over,2013,93.9,78.2,15.7,0.16719914802981894
New Brunswick,Goods-producing sector,15 years and over,2014,90.5,77.1,13.4,0.14806629834254145
New Brunswick,Goods-producing sector,15 years and over,2015,87.9,73.8,14.2,0.16154721274175196
New Brunswick,Goods-producing sector,15 years and over,2016,87.8,73.8,13.9,0.15831435079726652
New Brunswick,Goods-producing sector,15 years and over,2017,85.0,74.2,10.8,0.12705882352941178
New Brunswick,Goods-producing sector,15 years and over,2018,85.9,75.0,11.0,0.12805587892898718
New Brunswick,Goods-producing sector,15 years and over,2019,87.4,76.2,11.3,0.12929061784897025
New Brunswick,Goods-producing sector,15 years and over,2020,84.7,72.2,12.5,0.14757969303423848
New Brunswick,Goods-producing sector,15 to 24 years,2010,10.2,8.3,2.0,0.19607843137254904
New Brunswick,Goods-producing sector,15 to 24 years,2011,10.9,8.9,1.9,0.17431192660550457
New Brunswick,Goods-producing sector,15 to 24 years,2012,9.1,7.2,1.9,0.2087912087912088
New Brunswick,Goods-producing sector,15 to 24 years,2013,9.5,7.6,1.9,0.19999999999999998
New Brunswick,Goods-producing sector,15 to 24 years,2014,8.6,6.8,1.8,0.20930232558139536
New Brunswick,Goods-producing sector,15 to 24 years,2015,8.1,6.1,2.0,0.2469135802469136
New Brunswick,Goods-producing sector,15 to 24 years,2016,8.8,7.2,1.6,0.18181818181818182
New Brunswick,Goods-producing sector,15 to 24 years,2017,7.9,6.6,1.3,0.16455696202531644
New Brunswick,Goods-producing sector,15 to 24 years,2018,8.3,7.1,1.2,0.14457831325301204
New Brunswick,Goods-producing sector,15 to 24 years,2019,8.4,7.4,1.0,0.11904761904761904
New Brunswick,Goods-producing sector,15 to 24 years,2020,8.6,6.7,1.9,0.22093023255813954
New Brunswick,Goods-producing sector,25 to 54 years,2010,64.6,56.6,8.1,0.12538699690402477
New Brunswick,Goods-producing sector,25 to 54 years,2011,64.2,56.3,7.9,0.12305295950155763
New Brunswick,Goods-producing sector,25 to 54 years,2012,61.2,53.1,8.1,0.1323529411764706
New Brunswick,Goods-producing sector,25 to 54 years,2013,62.7,52.8,9.9,0.15789473684210525
New Brunswick,Goods-producing sector,25 to 54 years,2014,59.1,51.2,7.8,0.1319796954314721
New Brunswick,Goods-producing sector,25 to 54 years,2015,57.0,49.3,7.7,0.13508771929824562
New Brunswick,Goods-producing sector,25 to 54 years,2016,56.3,48.3,7.9,0.14031971580817054
New Brunswick,Goods-producing sector,25 to 54 years,2017,54.7,48.7,6.1,0.11151736745886653
New Brunswick,Goods-producing sector,25 to 54 years,2018,54.4,48.4,6.0,0.11029411764705882
New Brunswick,Goods-producing sector,25 to 54 years,2019,55.6,49.2,6.4,0.11510791366906475
New Brunswick,Goods-producing sector,25 to 54 years,2020,51.2,44.9,6.3,0.12304687499999999
New Brunswick,Goods-producing sector,55 years and over,2010,19.3,16.2,3.1,0.16062176165803108
New Brunswick,Goods-producing sector,55 years and over,2011,18.7,16.1,2.7,0.14438502673796794
New Brunswick,Goods-producing sector,55 years and over,2012,19.0,15.8,3.2,0.16842105263157894
New Brunswick,Goods-producing sector,55 years and over,2013,21.7,17.8,3.9,0.17972350230414746
New Brunswick,Goods-producing sector,55 years and over,2014,22.7,19.0,3.7,0.1629955947136564
New Brunswick,Goods-producing sector,55 years and over,2015,22.8,18.3,4.4,0.1929824561403509
New Brunswick,Goods-producing sector,55 years and over,2016,22.7,18.3,4.4,0.19383259911894277
New Brunswick,Goods-producing sector,55 years and over,2017,22.4,19.0,3.4,0.1517857142857143
New Brunswick,Goods-producing sector,55 years and over,2018,23.2,19.4,3.8,0.16379310344827586
New Brunswick,Goods-producing sector,55 years and over,2019,23.5,19.6,3.8,0.16170212765957445
New Brunswick,Goods-producing sector,55 years and over,2020,25.0,20.6,4.3,0.172
New Brunswick,Services-producing sector,15 years and over,2010,292.4,276.4,16.0,0.05471956224350206
New Brunswick,Services-producing sector,15 years and over,2011,289.3,273.3,16.1,0.05565157276183892
New Brunswick,Services-producing sector,15 years and over,2012,294.3,276.9,17.4,0.05912334352701325
New Brunswick,Services-producing sector,15 years and over,2013,291.8,276.5,15.3,0.05243317340644277
New Brunswick,Services-producing sector,15 years and over,2014,293.3,277.4,15.9,0.05421070576201841
New Brunswick,Services-producing sector,15 years and over,2015,294.9,279.4,15.5,0.05256018989487962
New Brunswick,Services-producing sector,15 years and over,2016,294.4,279.8,14.6,0.04959239130434783
New Brunswick,Services-producing sector,15 years and over,2017,295.2,282.1,13.1,0.04437669376693767
New Brunswick,Services-producing sector,15 years and over,2018,295.9,283.4,12.6,0.04258195336262251
New Brunswick,Services-producing sector,15 years and over,2019,297.7,285.0,12.7,0.042660396372186764
New Brunswick,Services-producing sector,15 years and over,2020,297.9,279.4,18.5,0.062101376300772074
New Brunswick,Services-producing sector,15 to 24 years,2010,45.1,40.3,4.8,0.106430155210643
New Brunswick,Services-producing sector,15 to 24 years,2011,44.0,39.4,4.7,0.10681818181818183
New Brunswick,Services-producing sector,15 to 24 years,2012,44.0,39.7,4.2,0.09545454545454546
New Brunswick,Services-producing sector,15 to 24 years,2013,42.1,38.0,4.1,0.09738717339667458
New Brunswick,Services-producing sector,15 to 24 years,2014,42.7,38.5,4.2,0.09836065573770492
New Brunswick,Services-producing sector,15 to 24 years,2015,42.2,38.1,4.1,0.09715639810426539
New Brunswick,Services-producing sector,15 to 24 years,2016,40.8,37.4,3.4,0.08333333333333334
New Brunswick,Services-producing sector,15 to 24 years,2017,41.1,38.0,3.1,0.07542579075425791
New Brunswick,Services-producing sector,15 to 24 years,2018,43.8,40.5,3.3,0.07534246575342465
New Brunswick,Services-producing sector,15 to 24 years,2019,43.8,40.4,3.4,0.07762557077625572
New Brunswick,Services-producing sector,15 to 24 years,2020,42.5,37.3,5.2,0.1223529411764706
New Brunswick,Services-producing sector,25 to 54 years,2010,195.5,187.2,8.4,0.04296675191815857
New Brunswick,Services-producing sector,25 to 54 years,2011,192.0,183.8,8.3,0.04322916666666667
New Brunswick,Services-producing sector,25 to 54 years,2012,193.4,183.6,9.8,0.05067218200620476
New Brunswick,Services-producing sector,25 to 54 years,2013,191.2,182.7,8.6,0.04497907949790795
New Brunswick,Services-producing sector,25 to 54 years,2014,188.7,180.5,8.2,0.04345521992580816
New Brunswick,Services-producing sector,25 to 54 years,2015,189.0,180.9,8.2,0.04338624338624338
New Brunswick,Services-producing sector,25 to 54 years,2016,187.9,180.6,7.2,0.03831825439063331
New Brunswick,Services-producing sector,25 to 54 years,2017,185.3,178.7,6.6,0.03561791689152725
New Brunswick,Services-producing sector,25 to 54 years,2018,184.8,178.4,6.4,0.03463203463203463
New Brunswick,Services-producing sector,25 to 54 years,2019,183.0,177.0,6.0,0.03278688524590164
New Brunswick,Services-producing sector,25 to 54 years,2020,185.4,176.4,9.0,0.04854368932038835
New Brunswick,Services-producing sector,55 years and over,2010,51.7,49.0,2.8,0.054158607350096706
New Brunswick,Services-producing sector,55 years and over,2011,53.3,50.1,3.2,0.060037523452157605
New Brunswick,Services-producing sector,55 years and over,2012,57.0,53.6,3.3,0.05789473684210526
New Brunswick,Services-producing sector,55 years and over,2013,58.5,55.8,2.6,0.044444444444444446
New Brunswick,Services-producing sector,55 years and over,2014,61.9,58.4,3.5,0.05654281098546042
New Brunswick,Services-producing sector,55 years and over,2015,63.6,60.4,3.2,0.050314465408805034
New Brunswick,Services-producing sector,55 years and over,2016,65.8,61.8,4.0,0.060790273556231005
New Brunswick,Services-producing sector,55 years and over,2017,68.7,65.3,3.4,0.049490538573508006
New Brunswick,Services-producing sector,55 years and over,2018,67.4,64.5,2.9,0.043026706231454
New Brunswick,Services-producing sector,55 years and over,2019,70.8,67.5,3.3,0.046610169491525424
New Brunswick,Services-producing sector,55 years and over,2020,70.1,65.7,4.4,0.06276747503566335
New Brunswick,Unclassified industries,15 years and over (x 1000),2010,7.4,0.0,7.4,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2011,8.8,0.0,8.8,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2012,9.8,0.0,9.8,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2013,10.0,0.0,10.0,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2014,10.5,0.0,10.5,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2015,9.7,0.0,9.7,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2016,9.4,0.0,9.4,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2017,7.8,0.0,7.8,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2018,7.8,0.0,7.8,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2019,7.8,0.0,7.8,1.0
New Brunswick,Unclassified industries,15 years and over (x 1000),2020,8.1,0.0,8.1,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2010,2.5,0.0,2.5,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2011,3.3,0.0,3.3,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2012,3.6,0.0,3.6,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2013,3.4,0.0,3.4,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2014,3.6,0.0,3.6,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2015,3.2,0.0,3.2,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2016,2.9,0.0,2.9,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2017,2.5,0.0,2.5,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2018,2.3,0.0,2.3,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2019,2.6,0.0,2.6,1.0
New Brunswick,Unclassified industries,15 to 24 years (x 1000),2020,2.5,0.0,2.5,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2010,3.7,0.0,3.7,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2011,4.1,0.0,4.1,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2012,4.9,0.0,4.9,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2013,5.0,0.0,5.0,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2014,5.2,0.0,5.2,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2015,4.8,0.0,4.8,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2016,4.4,0.0,4.4,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2017,3.6,0.0,3.6,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2018,4.1,0.0,4.1,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2019,3.4,0.0,3.4,1.0
New Brunswick,Unclassified industries,25 to 54 years (x 1000),2020,3.9,0.0,3.9,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2010,1.3,0.0,1.3,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2011,1.4,0.0,1.4,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2012,1.3,0.0,1.3,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2013,1.6,0.0,1.6,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2014,1.7,0.0,1.7,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2015,1.7,0.0,1.7,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2016,2.0,0.0,2.0,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2017,1.8,0.0,1.8,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2018,1.4,0.0,1.4,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2019,1.8,0.0,1.8,1.0
New Brunswick,Unclassified industries,55 years and over (x 1000),2020,1.7,0.0,1.7,1.0
Quebec,All industries,15 years and over,2010,4266.0,3920.1,345.9,0.08108298171589311
Quebec,All industries,15 years and over,2011,4302.8,3963.5,339.3,0.07885562889281399
Quebec,All industries,15 years and over,2012,4321.1,3983.9,337.2,0.07803568535789497
Quebec,All industries,15 years and over,2013,4360.0,4026.4,333.6,0.07651376146788991
Quebec,All industries,15 years and over,2014,4343.3,4005.0,338.3,0.07789008357700367
Quebec,All industries,15 years and over,2015,4368.7,4034.6,334.1,0.0764758394945865
Quebec,All industries,15 years and over,2016,4370.0,4056.7,313.3,0.07169336384439359
Quebec,All industries,15 years and over,2017,4428.3,4158.6,269.7,0.06090373280943025
Quebec,All industries,15 years and over,2018,4467.2,4221.7,245.5,0.05495612464183381
Quebec,All industries,15 years and over,2019,4541.2,4308.1,233.1,0.051330044922047034
Quebec,All industries,15 years and over,2020,4497.8,4099.6,398.1,0.08850993819200498
Quebec,All industries,15 to 24 years,2010,682.2,588.8,93.3,0.13676341248900614
Quebec,All industries,15 to 24 years,2011,676.1,587.2,88.9,0.13148942464132526
Quebec,All industries,15 to 24 years,2012,671.5,580.8,90.7,0.13507073715562173
Quebec,All industries,15 to 24 years,2013,666.8,581.7,85.0,0.1274745050989802
Quebec,All industries,15 to 24 years,2014,658.1,573.0,85.2,0.1294636073545054
Quebec,All industries,15 to 24 years,2015,651.4,569.3,82.1,0.1260362296591956
Quebec,All industries,15 to 24 years,2016,633.6,555.5,78.1,0.12326388888888888
Quebec,All industries,15 to 24 years,2017,623.2,561.0,62.1,0.09964698331193837
Quebec,All industries,15 to 24 years,2018,623.2,564.9,58.3,0.09354942233632861
